# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = model_code_5x463_model
# start_datetime = 2026-03-04 06:24:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/standata-35b4146417c6.json
# init = 2 (Default)
# random
#   seed = 1483992606
# output
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-202603040024-1-21cdbe.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-profile-202603040024-1-979bcf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --name=model_code_5.3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1,b2,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50
-19.278469,0.84517265,0.47891757,2,7,0,20.019862,0.11400562,0.12627012,-0.74305809,0.90318954,-1.5411133,-1.1387617,-0.8874562,-1.1371334,-1.0104465,-1.0466759,-1.1447334,-0.87981144,-0.86655223,-0.94467646,-1.1376113,-0.98925329,-6.707805,-0.91628003,-0.91788982,-0.86168353,-0.87560704,-1.0895337,-0.96935698,-3.6020815,-0.84239515,-0.94344389,-0.81897858,-1.5104281,-0.99371639,-0.93480004,-1.0339549,-1.400226,-1.0934954,-1.3408826,-0.81713714,-0.87156647,-0.84640382,-2.6105191,-0.81793601,-0.96088873,-0.86694512,-0.92910465,-1.6706576,-1.1282316,-0.86545667,-0.88785162,-0.96973137,-2.7891099,-0.95057328,-0.89344087,-0.82078983,-0.83044695,-1.0622738,-1.7559102
-19.174657,0.99153377,0.47891757,2,7,0,20.025689,0.12956753,-0.2221849,-0.45333325,0.82286392,-1.8866944,-2.2719084,-0.84179392,-2.8389453,-1.2500043,-1.4470716,-2.1371166,-0.75024699,-1.1994647,-1.2426277,-1.3566746,-0.79198709,-3.4720072,-1.246641,-0.86927033,-0.723998,-0.73185142,-1.6746434,-0.95827271,-2.231035,-0.77748252,-0.92922933,-0.89615813,-2.5629887,-0.91281675,-0.89902523,-1.0613863,-1.303292,-0.74504321,-3.145811,-0.72821329,-1.724849,-0.73559468,-1.3850694,-0.80496141,-1.7736756,-0.74550637,-1.6338407,-0.75215443,-1.4527005,-0.82493289,-0.87859953,-0.75019449,-0.78925336,-0.72953592,-0.85031566,-0.72671113,-0.77937078,-1.4225944,-0.74059335
-19.392275,0.99614601,0.47891757,2,3,0,20.396283,0.13690643,-0.27477764,-0.50283845,0.82528213,-1.8171605,-2.3523704,-0.83547806,-2.8541425,-1.2396068,-1.4832387,-2.1065774,-0.73987067,-1.0846489,-1.2886591,-1.3751223,-0.75955274,-3.5797211,-1.2469377,-0.85505329,-0.72719838,-0.73178356,-1.6253431,-0.95429596,-2.0518602,-0.77354505,-0.90818974,-0.93040118,-2.7069641,-0.89392608,-0.93566725,-1.1072049,-1.3566962,-0.74213012,-3.175706,-0.7297559,-1.6544692,-0.74190291,-1.3114568,-0.82916804,-1.7320763,-0.74222882,-1.6803264,-0.75704773,-1.483002,-0.81385714,-0.8481416,-0.75946109,-0.78567473,-0.7360975,-0.8454588,-0.73003126,-0.77407956,-1.4766187,-0.76099223
-15.935073,0.97737496,0.47891757,2,3,0,19.847317,0.090043681,-0.16593858,-0.65356404,0.84989034,-1.7065779,-1.8599577,-0.8644663,-2.0298443,-1.0664354,-1.3446597,-1.519882,-0.76398255,-0.7698859,-1.0923104,-1.3307241,-0.78360188,-4.8548569,-1.0195425,-0.88473286,-0.76214821,-0.75848502,-1.3697195,-0.98183736,-2.5769395,-0.75629389,-0.756913,-0.83357014,-2.1672189,-0.94087269,-0.92798763,-1.0665948,-1.3730111,-0.85577877,-2.1673604,-0.75969806,-1.0934394,-0.77128005,-1.6333075,-0.78522257,-1.33066,-0.78966302,-1.2374857,-1.0542954,-1.2782393,-0.83462135,-0.85115649,-0.82150461,-1.2466938,-0.77063478,-0.82901043,-0.7585054,-0.76510246,-1.2568655,-0.80517233
-17.083363,0.96442465,0.47891757,3,7,0,18.072794,-0.056045052,0.062651871,-0.5360133,0.96431197,-1.912307,-1.575551,-1.0477541,-1.7772792,-1.0352102,-1.3158986,-1.2885708,-0.90214333,-0.90270719,-0.96687967,-1.369981,-0.97770554,-3.8764912,-0.98052381,-1.0954707,-0.88316589,-0.88522354,-1.51027,-1.1477339,-3.3295049,-0.89244267,-0.8938338,-0.88260369,-1.4366465,-1.173449,-0.90812968,-0.9655762,-1.1498819,-1.1169363,-1.5539565,-0.90934769,-1.0598098,-0.88272205,-1.7977953,-0.8893239,-1.411168,-0.98851634,-1.0218094,-1.3251046,-1.0985502,-1.0314981,-1.1028253,-0.89698014,-1.4270234,-0.98369616,-0.91203193,-0.89310795,-0.9117861,-1.0465264,-1.0644523
-17.27629,0.99488368,0.47891757,3,7,0,19.144524,-0.090473812,-0.33528078,-0.84047388,0.77101781,-1.9577905,-2.7514262,-0.90959123,-2.6889539,-0.80863395,-1.8705249,-1.159917,-0.72977908,-0.85325411,-0.9647747,-1.7845849,-0.74633715,-5.6180024,-0.78860724,-0.90786624,-0.66117211,-0.66137981,-1.5450291,-1.1318277,-2.7041608,-0.72707525,-0.74817028,-0.71696091,-2.3664367,-0.98475008,-0.83168929,-0.9761721,-1.3170371,-0.88590575,-1.9454664,-0.70157171,-0.74105943,-0.65893698,-1.1507852,-0.6731655,-1.5121209,-0.75489346,-1.0731036,-1.3881556,-1.1017548,-0.82774254,-0.78717054,-0.69021477,-1.0165775,-0.72770022,-0.66354904,-0.72079169,-0.70259705,-1.1483181,-0.66873213
-16.209853,0.77755457,0.47891757,3,7,0,19.271502,0.074989053,-0.18489744,-0.58897344,0.84211497,-1.8074054,-2.0348978,-0.87414596,-2.3206709,-1.09072,-1.4136195,-1.6483079,-0.75469802,-0.82226193,-1.1077304,-1.3753042,-0.77633381,-4.2899457,-1.0559166,-0.89800138,-0.74801607,-0.74748608,-1.4979585,-0.99779714,-2.5202613,-0.74971476,-0.76594881,-0.83599647,-2.2283299,-0.95312792,-0.90083841,-1.0396499,-1.3149504,-0.82782806,-2.3861877,-0.75412719,-1.222602,-0.75598926,-1.5074998,-0.78067067,-1.4954847,-0.78484273,-1.3132098,-0.94830173,-1.2947307,-0.84622532,-0.87507671,-0.78791761,-1.0325203,-0.75366922,-0.82162131,-0.75231898,-0.77337252,-1.2717788,-0.7543701
-17.015639,0.9857081,0.47891757,2,7,0,18.036427,0.12741556,-0.22796534,-0.64871865,0.88036365,-1.627928,-1.9237366,-0.87604444,-2.108011,-1.1317367,-1.3630671,-1.6342086,-0.79748189,-0.82598643,-1.1903807,-1.3217874,-0.80826889,-4.4049901,-1.1021471,-0.88945904,-0.79851985,-0.79362422,-1.3651385,-0.98102071,-2.1951465,-0.79505469,-0.80552411,-0.91184173,-2.3307174,-0.93203743,-0.99264989,-1.1370845,-1.4201218,-0.84321273,-2.3581264,-0.79247205,-1.2028829,-0.81206786,-1.5061179,-0.8477601,-1.3617686,-0.80857073,-1.3744297,-0.97060429,-1.3615002,-0.84979644,-0.85944692,-0.85689786,-1.1198611,-0.79269055,-0.87352506,-0.792592,-0.799848,-1.3570748,-0.80127783
-15.280221,0.99304925,0.47891757,3,7,0,17.198126,0.02800257,-0.023766302,-0.63306935,0.81347379,-1.8797568,-1.6577082,-0.86863224,-1.8224629,-0.96812809,-1.2753141,-1.3257411,-0.73285621,-0.71422484,-0.91981462,-1.3261411,-0.79462737,-5.5759753,-0.89195899,-0.90932192,-0.71631174,-0.71448061,-1.388664,-1.0003279,-3.5144647,-0.72118447,-0.73023941,-0.72783981,-1.7815486,-0.99649846,-0.81696543,-0.9338372,-1.2607615,-0.94662746,-1.7895192,-0.72443205,-0.94143995,-0.71861514,-1.9848617,-0.71301322,-1.2742177,-0.79375886,-0.99942156,-1.2899926,-1.1224749,-0.83731316,-0.88157167,-0.77288513,-1.6091708,-0.79532055,-0.77268186,-0.71652382,-0.72234227,-1.0652866,-0.95748903
-19.130977,0.75428771,0.47891757,3,7,0,20.543696,0.24618324,-0.25528896,-0.81412851,0.85329318,-1.3417773,-1.6445602,-0.7907891,-1.6242885,-1.1496988,-1.1995127,-1.5579051,-0.77030902,-0.76979284,-1.2938308,-1.1798583,-0.77242422,-6.2373182,-1.099447,-0.79398559,-0.82207362,-0.82283499,-1.070765,-0.87360784,-2.0205569,-0.76139242,-0.76083193,-0.95363301,-2.6647155,-0.82555755,-1.1449231,-1.3281369,-1.7434896,-0.79950092,-2.2979636,-0.76890732,-1.0320699,-0.84073342,-1.7893322,-0.87260861,-1.0310596,-0.76082088,-1.3976441,-1.0564747,-1.4848525,-0.77039151,-0.76548419,-0.96107147,-1.6375066,-0.76035055,-0.88520377,-0.7657507,-0.77194879,-1.5077716,-0.87696254
-16.146534,0.99061099,0.47891757,3,7,0,20.447108,0.045420184,-0.17398507,-0.71884075,0.71075209,-1.9484275,-2.1863964,-0.75797043,-2.308022,-0.91939796,-1.4804969,-1.43522,-0.57816602,-0.58565645,-0.98359585,-1.4739817,-0.5872986,-6.8950151,-0.85249684,-0.78343622,-0.58364619,-0.58140994,-1.4236296,-0.94385349,-3.3396855,-0.58821136,-0.5952488,-0.65455052,-2.4633564,-0.87251947,-0.80597596,-0.99171739,-1.442204,-0.78300477,-2.2708366,-0.58781623,-0.86308685,-0.59187988,-1.7895281,-0.60089325,-1.3379378,-0.64379218,-1.1253851,-1.215018,-1.2266158,-0.7037613,-0.711897,-0.66909894,-1.4180317,-0.62766377,-0.64468139,-0.58659631,-0.58874296,-1.209403,-0.664226
-16.847021,0.83213151,0.47891757,3,15,0,18.489085,-0.026889693,-0.040505329,-0.70058695,0.94270475,-1.7492695,-1.6078123,-0.99863072,-1.6693077,-0.99542585,-1.3296004,-1.1981729,-0.862421,-0.88119348,-0.98099485,-1.374651,-0.88422571,-4.6986444,-0.94588989,-1.0268508,-0.86110423,-0.86106635,-1.3591821,-1.1093985,-3.0439416,-0.88760759,-0.91823942,-0.86397753,-1.5942715,-1.0980822,-0.92817602,-1.0078164,-1.2519405,-1.0882341,-1.5077921,-0.8758243,-0.94238252,-0.86151985,-1.7456405,-0.86037569,-1.2602988,-0.93886809,-1.0149418,-1.4488601,-1.1138662,-0.9671936,-0.98871367,-0.90036713,-1.5939306,-0.95708439,-0.88400967,-0.86875592,-0.86817555,-1.0817582,-1.0417902
-16.630656,0.99696414,0.47891757,3,7,0,17.540922,0.031403507,0.017659016,-0.62786617,0.6917477,-2.1615367,-1.7121643,-0.76219584,-1.9260515,-0.89842295,-1.2602282,-1.3557019,-0.59321148,-0.55208858,-0.80611711,-1.3536499,-0.70838732,-7.5626587,-0.78177738,-0.82420204,-0.55828381,-0.55580495,-1.4446026,-0.93812167,-4.7007957,-0.56505243,-0.58680992,-0.56257604,-1.9117029,-0.95157543,-0.68344425,-0.83901299,-1.2998296,-0.91090184,-1.9232476,-0.56550727,-0.84118157,-0.55983959,-2.5108691,-0.55042559,-1.2625135,-0.6697868,-0.89429005,-1.4302865,-1.0913179,-0.72186954,-0.79215356,-0.64297874,-2.0169785,-0.68934571,-0.63906309,-0.55370711,-0.55932668,-0.99999924,-1.0343229
-17.480551,0.84525172,0.47891757,3,7,0,18.720108,-0.051929149,-0.22940945,-0.72432289,0.96858592,-1.7495832,-2.0144403,-1.034446,-2.0919787,-1.0212687,-1.5323214,-1.2910874,-0.89438203,-0.90223022,-1.0707276,-1.5056255,-0.889742,-3.8520595,-0.99876161,-1.046685,-0.88770869,-0.88886874,-1.4710926,-1.1573137,-2.3785598,-0.90435841,-0.90410862,-0.91592053,-1.8614498,-1.0987542,-0.9753891,-1.0630306,-1.2700197,-1.0237316,-1.7614931,-0.90886676,-1.008703,-0.88724535,-1.3346482,-0.89258533,-1.4419153,-0.94797315,-1.1552141,-1.2583793,-1.1791393,-0.99604988,-0.99573628,-0.90633946,-1.1465949,-0.92644811,-0.899992,-0.91080845,-0.91513838,-1.1813257,-0.88848029
-17.931947,0.92899286,0.47891757,3,15,0,19.891212,-0.13228638,0.083253063,-0.64254961,0.9376495,-1.9613346,-1.5507094,-1.064576,-1.6488697,-0.93978097,-1.3414128,-1.0903446,-0.85855693,-0.87923146,-0.89698786,-1.428218,-0.9050013,-4.5780254,-0.89225859,-1.1150793,-0.85572101,-0.85571385,-1.4672357,-1.1853155,-3.7979915,-0.91579205,-0.97164222,-0.86306089,-1.3067212,-1.2134296,-0.87145175,-0.91959551,-1.1191132,-1.2358717,-1.2863322,-0.89787353,-0.89879627,-0.85657597,-1.8586001,-0.88375881,-1.3214119,-1.0095421,-0.91205175,-1.6666846,-1.0065299,-1.0352452,-1.0925802,-0.87060727,-1.6973883,-1.0609868,-0.86419723,-0.87638033,-0.87907496,-0.96417706,-1.15066
-17.128623,0.99832605,0.47891757,3,7,0,18.43304,0.10446674,0.00026557962,-0.71388565,0.73340164,-1.7685176,-1.4465174,-0.72963921,-1.5049413,-0.94713191,-1.1209018,-1.292919,-0.6555304,-0.62408851,-0.89840628,-1.2070131,-0.74414521,-8.0799841,-0.83055353,-0.76736053,-0.64561087,-0.64938932,-1.1669659,-0.8676899,-4.0127915,-0.62298887,-0.6731857,-0.63689477,-1.9913253,-0.86534871,-0.81267062,-0.97840578,-1.4790919,-0.89035413,-1.7954004,-0.60976441,-0.80005342,-0.64288224,-2.6034355,-0.61296045,-1.007628,-0.66963318,-0.93855116,-1.4827892,-1.1713157,-0.69285111,-0.71990333,-0.77554878,-2.4434338,-0.71201589,-0.7154854,-0.60931068,-0.61067703,-1.0979547,-1.2544465
-17.525672,1,0.47891757,3,7,0,18.028989,-0.1219848,-0.26673017,-0.62839677,0.88233868,-2.0547856,-2.5384706,-1.0385866,-2.807531,-0.95389587,-1.766978,-1.3728145,-0.81338529,-0.79655373,-1.0056125,-1.686212,-0.80352168,-3.3952178,-0.94331323,-1.0581519,-0.81233241,-0.82766307,-1.7719521,-1.203623,-2.5449707,-0.80572324,-0.79396859,-0.82627579,-1.9614492,-1.1192948,-0.85829675,-0.94996581,-1.1381414,-0.94510327,-2.0347409,-0.84961994,-1.0416654,-0.79783153,-1.1299642,-0.79815021,-1.8040641,-0.89676111,-1.1699541,-1.0986546,-1.1237142,-0.99318284,-1.0102266,-0.79483058,-0.86042701,-0.8308433,-0.80136852,-0.85383288,-0.89731331,-1.127311,-0.83877578
-18.863508,0.93167076,0.47891757,2,3,0,19.006299,-0.11040366,-0.33930831,-0.59904586,0.88209621,-2.069394,-2.8050003,-1.0368366,-3.1640372,-0.98639116,-1.8669327,-1.5089805,-0.82112698,-0.82174878,-1.0679921,-1.7324653,-0.8150522,-2.9884213,-0.99412193,-1.0504686,-0.81929038,-0.84422695,-1.8661681,-1.2049513,-2.2492415,-0.79586238,-0.8049704,-0.85676966,-2.159058,-1.1001413,-0.87076817,-0.97211711,-1.1436959,-0.89172911,-2.3215005,-0.84932995,-1.1564589,-0.79779129,-1.0182732,-0.81024318,-1.9683015,-0.88001916,-1.3022396,-0.97334496,-1.1794449,-0.99220647,-1.0063041,-0.79350587,-0.79840351,-0.80568164,-0.80292674,-0.86030495,-0.92634399,-1.1983309,-0.95363534
-19.207834,0.89304201,0.47891757,3,7,0,21.724175,-0.099008393,0.0069808827,-0.81576635,0.96577252,-1.7331017,-1.5005755,-1.0420368,-1.4533538,-0.94493556,-1.3286704,-1.030388,-0.88430302,-1.0998279,-0.93926694,-1.4089819,-0.89146822,-5.3161625,-0.90629959,-1.0694125,-0.88552461,-0.88896431,-1.2916272,-1.1602021,-3.3784653,-0.98414068,-1.1280008,-0.88634866,-1.4067128,-1.1538638,-0.93212103,-0.99419817,-1.2417001,-1.2453548,-1.2119876,-0.90844683,-0.8855596,-0.8842719,-1.8391425,-0.89835972,-1.1592439,-0.99599652,-0.93178067,-1.8725908,-1.0418604,-1.0009555,-1.0078141,-0.92993589,-2.0014798,-1.0851839,-0.89030812,-0.89905829,-0.88669595,-1.0162946,-1.2276055
-17.405668,1,0.47891757,2,3,0,19.595843,-0.10020078,0.0070453149,-0.72196331,0.91781494,-1.8619526,-1.6016873,-1.0213954,-1.6371907,-0.92434103,-1.3559616,-1.0745806,-0.83344437,-0.91035197,-0.90407885,-1.4294356,-0.85237738,-5.0297551,-0.87760081,-1.0582843,-0.83317945,-0.83330358,-1.3889308,-1.1498777,-3.5318897,-0.90147565,-0.97643566,-0.83411716,-1.4322531,-1.149253,-0.87448508,-0.9405132,-1.181637,-1.1813417,-1.3192478,-0.86551563,-0.8639466,-0.83324565,-1.8007904,-0.84578316,-1.254281,-0.95994523,-0.91701569,-1.6840987,-1.0242272,-0.98293749,-1.0101219,-0.86370769,-1.7384519,-1.0126557,-0.84358793,-0.85236012,-0.84655003,-0.98992022,-1.0914363
-18.49989,0.98740126,0.47891757,3,7,0,19.13532,-0.14245053,-0.31270356,-0.63927857,0.90630566,-2.0413427,-2.6475771,-1.0682708,-2.9083184,-0.96352297,-1.8325149,-1.3722776,-0.85452053,-0.82167581,-1.0314094,-1.7295079,-0.84717322,-3.1311625,-0.96116949,-1.0818638,-0.8452944,-0.86332166,-1.8006384,-1.2337287,-2.3686007,-0.83351698,-0.82059599,-0.85717746,-1.9866127,-1.1364205,-0.88243888,-0.96991927,-1.1394162,-0.95565958,-2.0471543,-0.88158524,-1.0548645,-0.82670313,-1.0621102,-0.82652271,-1.8569785,-0.92078615,-1.2019839,-1.0908462,-1.1340682,-1.0208119,-1.0288161,-0.8206345,-0.84765874,-0.85088684,-0.82452249,-0.89114538,-0.93736068,-1.1479046,-0.91656618
-17.594233,0.86264321,0.47891757,3,7,0,21.579962,0.014394246,-0.34672941,-0.93221744,0.85737447,-1.5620605,-2.1504916,-0.88670912,-1.9832472,-0.91841452,-1.5576272,-1.1701342,-0.80253099,-1.0415185,-1.0905709,-1.5101726,-0.82401203,-5.8212597,-0.89344929,-0.88059426,-0.77144484,-0.77522837,-1.2396897,-1.0394085,-2.21516,-0.81329278,-0.86764993,-0.84980914,-2.3491381,-0.93264643,-1.0068183,-1.1476973,-1.4996859,-0.908607,-1.8046013,-0.77220596,-0.80905985,-0.77786339,-1.3226139,-0.80000454,-1.1910871,-0.7995935,-1.1409326,-1.4039661,-1.2124763,-0.83027593,-0.79813105,-0.85158254,-1.3553264,-0.80178303,-0.78089086,-0.78223775,-0.76686988,-1.2661661,-0.7720765
-20.139603,0.91642161,0.47891757,2,3,0,20.640342,-0.072628638,-0.48592213,-0.94379725,0.9655607,-1.6125556,-2.4741316,-1.0257913,-2.3251729,-0.97760731,-1.7725917,-1.2108107,-0.98596321,-1.1246614,-1.1585749,-1.662638,-1.0549178,-4.1230893,-0.97839483,-1.0097108,-0.8845428,-0.8843042,-1.4064903,-1.1763791,-1.8013647,-0.9316584,-0.94590995,-0.9676515,-2.2795556,-1.0468311,-1.0574491,-1.166144,-1.3959699,-0.98224506,-1.8306487,-0.90484362,-0.92210591,-0.88488386,-1.0668015,-0.91880525,-1.4181921,-0.92222702,-1.2407424,-1.3075138,-1.2225158,-0.96627377,-0.92398258,-0.91147701,-1.030317,-0.90348692,-0.885137,-0.92950888,-0.90649023,-1.2952587,-0.95192061
-18.114619,0.91605127,0.47891757,3,7,0,22.107548,-0.03285539,0.062071457,-0.29875611,0.74991171,-2.6436906,-2.0784423,-0.92972952,-2.9138556,-1.0648315,-1.421022,-1.8849384,-0.72079647,-1.3714883,-0.84078329,-1.4480772,-0.95595561,-3.6331198,-0.98487502,-1.0344394,-0.64717167,-0.68585292,-2.126327,-1.0774086,-4.3422385,-0.64522403,-0.73753927,-0.63882384,-1.6796431,-1.1455178,-0.65242081,-0.73927025,-0.95501046,-0.84822996,-2.5144818,-0.68597888,-1.6027057,-0.63429393,-1.8753677,-0.63265008,-2.0978689,-0.79611314,-1.107897,-0.83072674,-1.0962135,-0.94027366,-1.1715225,-0.63163394,-0.85571115,-0.68602454,-0.72395921,-0.65014119,-0.78147056,-0.97591283,-0.6864539
-17.206859,1,0.47891757,3,7,0,18.928354,-0.1284353,0.054264995,-0.68854878,0.817193,-2.1099551,-1.6493481,-0.9828952,-1.7263971,-0.82017113,-1.3704064,-0.99892471,-0.71855483,-0.79414329,-0.7791435,-1.4807616,-0.75800218,-5.8753308,-0.76135213,-1.040719,-0.71763432,-0.71728461,-1.4712188,-1.1458688,-4.4519768,-0.81222643,-0.90984237,-0.72509876,-1.3551408,-1.1666595,-0.74838401,-0.8181407,-1.0987632,-1.216233,-1.2642139,-0.76960269,-0.7537168,-0.71856023,-2.0023022,-0.74923587,-1.2826476,-0.90945412,-0.79292953,-1.8525444,-0.92213733,-0.93774532,-0.99206165,-0.74490207,-1.8882282,-0.98800924,-0.72753452,-0.74586521,-0.74150853,-0.87276199,-1.0978905
-16.143186,0.99694987,0.47891757,3,15,0,17.485189,-0.084411385,-0.097203304,-0.53150275,0.75378184,-2.4071379,-2.3968311,-0.94399739,-2.858866,-0.9022644,-1.6435248,-1.4694404,-0.63759667,-0.70520427,-0.8561699,-1.633615,-0.66934728,-4.4494289,-0.85191498,-1.0031109,-0.64929209,-0.66661836,-1.9059057,-1.1333832,-3.7530626,-0.64232014,-0.63655662,-0.65075445,-1.8829521,-1.1058775,-0.69200035,-0.79984716,-1.0625003,-0.89492179,-2.1665064,-0.69779004,-1.0597779,-0.63913233,-1.50983,-0.63630059,-1.8636434,-0.79247611,-1.0413522,-1.0830329,-1.0569507,-0.90798977,-0.99830242,-0.64107207,-0.92080918,-0.7168584,-0.66825805,-0.67999267,-0.74592759,-1.005035,-0.64524536
-15.574138,1,0.47891757,3,7,0,16.397515,-0.05698074,0.038907653,-0.58412033,0.81836464,-2.0915765,-1.6886289,-0.94145832,-1.9081253,-0.91214459,-1.3314497,-1.2291316,-0.73527414,-0.7217935,-0.83857842,-1.4057688,-0.81363596,-5.1399821,-0.83978434,-1.000393,-0.71870192,-0.71983705,-1.5351873,-1.0845523,-4.0304326,-0.74086243,-0.75240662,-0.71858991,-1.5178437,-1.1071282,-0.76293918,-0.84749723,-1.1192097,-1.0522483,-1.5990339,-0.75330517,-0.90747421,-0.71850451,-1.964139,-0.72628913,-1.3943786,-0.85982017,-0.90236569,-1.4053274,-1.0167042,-0.91231243,-0.99033199,-0.74459317,-1.5455687,-0.86570634,-0.75372299,-0.73372095,-0.75023288,-0.95255148,-0.97500281
-16.678944,0.85790393,0.47891757,3,7,0,17.983988,0.069008198,0.10466595,-0.58786697,0.74320133,-1.9836828,-1.3708733,-0.77919341,-1.5680258,-0.96507015,-1.091968,-1.3491598,-0.71834045,-0.63982042,-0.82389734,-1.1995024,-0.90937978,-7.0590872,-0.83761343,-0.84204452,-0.63868691,-0.63542413,-1.3231893,-0.91148828,-4.598199,-0.62827812,-0.64806923,-0.62708951,-1.6714385,-0.95770025,-0.72998315,-0.86204989,-1.2787705,-0.95237603,-1.74763,-0.62857353,-0.91077669,-0.63693404,-2.7522505,-0.62311229,-1.1404588,-0.72070322,-0.88535642,-1.4020122,-1.0941439,-0.75452617,-0.83703571,-0.7265118,-2.2745187,-0.7562727,-0.73232201,-0.62218167,-0.6236654,-0.98683056,-1.3570512
-18.32907,0.97175969,0.47891757,2,3,0,18.779223,0.038046894,0.061192135,-0.38053677,0.67924198,-2.6081691,-1.9658105,-0.79444043,-2.7098215,-1.0947462,-1.313604,-1.9840256,-0.66633329,-1.1324054,-0.84172222,-1.3675746,-0.94685286,-5.2876385,-0.9760112,-0.89578412,-0.53262498,-0.54487573,-1.9502743,-0.95896393,-4.8383313,-0.54655583,-0.60373443,-0.55400004,-1.9450048,-1.0227575,-0.6030856,-0.74512443,-1.0901895,-0.77308678,-2.7152926,-0.56018818,-1.5366499,-0.53345386,-2.3691185,-0.53238046,-1.8568221,-0.66952655,-1.1183533,-0.85149832,-1.1778163,-0.79119323,-0.99339805,-0.55665548,-1.1456433,-0.59065728,-0.68146112,-0.53680487,-0.61202582,-1.0305096,-0.74177899
-16.470915,0.66924893,0.47891757,2,7,0,23.667749,-0.00077730014,-0.25000292,-0.61515558,0.83634315,-1.9254936,-2.3704658,-0.91757136,-2.6640515,-1.0185798,-1.6030278,-1.564646,-0.74107989,-0.7733754,-1.0761413,-1.529059,-0.74078282,-3.9786622,-1.0010772,-0.93766724,-0.7419885,-0.74903405,-1.63225,-1.067994,-2.4698363,-0.74029376,-0.74890242,-0.81995814,-2.2452403,-0.99502041,-0.87037498,-1.0005741,-1.2497203,-0.83878326,-2.360155,-0.76215307,-1.1454058,-0.74131336,-1.2759515,-0.76667172,-1.6601017,-0.79836029,-1.2904767,-0.97041869,-1.23598,-0.87919416,-0.89919717,-0.7583079,-0.88876395,-0.75164975,-0.77984653,-0.76353907,-0.79721821,-1.2346324,-0.74995046
-16.46009,0.99209861,0.47891757,3,7,0,17.328515,0.07872984,0.12170117,-0.5254217,0.75664241,-2.0137867,-1.3732083,-0.79319057,-1.6443909,-1.0183381,-1.0844153,-1.4618144,-0.76387863,-0.73044761,-0.84569245,-1.1819989,-0.99441202,-6.3571396,-0.8902039,-0.86044905,-0.65228798,-0.64665399,-1.385571,-0.91512204,-4.4855352,-0.640361,-0.64281495,-0.64634723,-1.6533188,-0.97095489,-0.73247837,-0.85797908,-1.2363178,-0.92593981,-1.8635068,-0.6465312,-1.0407318,-0.65286595,-2.6989281,-0.64061736,-1.2180161,-0.73425693,-0.93465191,-1.2470107,-1.1185128,-0.77671455,-0.87949268,-0.72541565,-2.0377359,-0.74668039,-0.76465778,-0.64023675,-0.64495489,-1.0019653,-1.2937396
