# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = model_code_5x463_model
# start_datetime = 2026-03-04 06:24:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/standata-35b4146417c6.json
# init = 2 (Default)
# random
#   seed = 1483992606
# output
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-202603040024-2-21cdbe.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-profile-202603040024-2-979bcf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --name=model_code_5.3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1,b2,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50
-15.819593,0.93253699,0.5572036,2,3,0,18.265304,0.021379575,-0.020640005,-0.5635814,0.7127383,-2.2222691,-1.9229606,-0.80259649,-2.2732139,-0.95363552,-1.3541207,-1.5220656,-0.61601369,-0.63838422,-0.86092313,-1.4039556,-0.7181786,-6.1352141,-0.85862249,-0.86417744,-0.58112707,-0.58045489,-1.6062522,-0.97347151,-4.2027844,-0.58235529,-0.58100141,-0.60310793,-1.9803031,-0.97663567,-0.69314242,-0.83983675,-1.223272,-0.85097204,-2.180037,-0.60135324,-1.0250217,-0.58430615,-2.1288987,-0.58122015,-1.4840452,-0.69313317,-1.0145856,-1.1565659,-1.1305002,-0.76950112,-0.85466032,-0.63214161,-1.4438507,-0.66507926,-0.66610209,-0.58777699,-0.61146449,-1.0462338,-0.79580138
-16.311212,0.82426955,0.5572036,2,3,0,18.185571,0.038916911,0.036273746,-0.45761448,0.72356501,-2.3025988,-1.8256325,-0.81226798,-2.3338485,-1.0393015,-1.2830486,-1.7140197,-0.68092521,-0.86868569,-0.86802537,-1.3359664,-0.86936443,-5.3668796,-0.93544834,-0.88888717,-0.59550243,-0.59827869,-1.7072829,-0.96287787,-4.3037507,-0.59783813,-0.61266738,-0.61547944,-1.8782401,-0.99995451,-0.67835187,-0.8123912,-1.1504157,-0.82887386,-2.3437477,-0.61575354,-1.2691754,-0.59831296,-2.2251088,-0.59579285,-1.6014646,-0.70828355,-1.0657123,-0.98828031,-1.1535512,-0.79727811,-0.93222507,-0.63170569,-1.3045135,-0.65969779,-0.71107134,-0.59922281,-0.64116059,-1.0407025,-0.8210586
-15.382293,0.95638401,0.5572036,2,7,0,17.82458,0.0062371851,-0.17789014,-0.70077743,0.80763954,-1.8595774,-2.0665347,-0.87467353,-2.1935741,-0.94605008,-1.4763883,-1.3502589,-0.70535472,-0.70955176,-0.99013661,-1.4644469,-0.70880685,-5.2687479,-0.89995998,-0.89703807,-0.7059283,-0.70532916,-1.4477069,-1.0294668,-2.9151434,-0.71693678,-0.71887988,-0.75265627,-2.1016597,-0.97031304,-0.85116772,-0.98517164,-1.3077516,-0.88227285,-1.997121,-0.72146553,-0.92507217,-0.70971342,-1.5499064,-0.716598,-1.3876948,-0.77314521,-1.1079425,-1.2024237,-1.1689631,-0.82974112,-0.8400891,-0.75366492,-1.2366695,-0.75251592,-0.74443778,-0.7200183,-0.72571115,-1.1555447,-0.74206404
-16.386327,0.81886514,0.5572036,2,3,0,19.728773,0.024194206,-0.051048971,-0.69008018,0.69650449,-2.0732089,-1.8626539,-0.76419151,-1.9937996,-0.87009503,-1.3463082,-1.2981903,-0.5706195,-0.56879173,-0.84297785,-1.414904,-0.62308511,-7.6497778,-0.77165083,-0.81052429,-0.56510731,-0.56410025,-1.4056937,-0.95018668,-4.2696369,-0.58205921,-0.61573042,-0.58007529,-2.0637232,-0.92755842,-0.72193139,-0.88656944,-1.3584929,-0.89228712,-1.9270127,-0.57207461,-0.77811438,-0.56763657,-2.2488624,-0.55845891,-1.2446928,-0.66316695,-0.92535724,-1.4673688,-1.1086285,-0.71348768,-0.75011429,-0.65508875,-1.9053586,-0.68135515,-0.62681697,-0.56368831,-0.56463855,-1.0467618,-0.89750336
-22.311443,0.56681117,0.5572036,3,7,0,24.981574,-0.014355131,-0.65386291,-0.95459536,0.92151829,-1.5556225,-2.9999528,-0.96294875,-2.8388608,-0.9931602,-1.9514545,-1.3785727,-0.99322672,-1.0067864,-1.323322,-1.7326653,-1.1470444,-3.922828,-1.0269879,-0.93576054,-0.83781504,-0.8385687,-1.4380936,-1.1260235,-1.3800788,-0.85437643,-0.84462601,-1.0564913,-2.9231001,-0.95895258,-1.1240979,-1.2708316,-1.5035667,-0.86714076,-2.3589105,-0.85042187,-0.95716908,-0.84215702,-0.91249566,-0.95824705,-1.5348101,-0.85133922,-1.5099699,-1.0657187,-1.356285,-0.90097469,-0.85547518,-0.86867706,-0.85740962,-0.83754539,-0.84159892,-0.8863489,-0.86837692,-1.4997729,-1.1683043
-19.165095,0.99858235,0.5572036,3,7,0,24.219821,0.17228771,-0.065480623,-0.84410292,0.75894813,-1.4626135,-1.3367613,-0.70603954,-1.2543728,-0.96663534,-1.0634902,-1.2210345,-0.67218252,-0.78205738,-1.0026687,-1.1347698,-0.71013214,-9.0023305,-0.85617979,-0.72259149,-0.72712689,-0.75101722,-0.96805034,-0.82055921,-3.3549293,-0.66382498,-0.76625341,-0.70535447,-2.2132058,-0.79388415,-0.96589645,-1.1488963,-1.7179311,-0.86140235,-1.7266554,-0.64609389,-0.73939934,-0.71672509,-2.5898994,-0.6664585,-0.84124667,-0.66566315,-0.99169997,-1.5783002,-1.2619079,-0.67281257,-0.67000428,-0.91212375,-2.8564422,-0.71590012,-0.75785331,-0.64913852,-0.67317338,-1.2237451,-1.365184
-17.301074,1,0.5572036,3,7,0,19.286674,-0.19090502,-0.004471412,-0.484781,0.84150801,-2.4455678,-2.1487424,-1.0951587,-2.5723947,-0.88717437,-1.6116089,-1.2577459,-0.74683849,-0.79100149,-0.82343029,-1.6453749,-0.78569673,-3.5897675,-0.84304009,-1.1683898,-0.78017914,-0.80303078,-1.9466806,-1.2589284,-3.970758,-0.77101163,-0.75378332,-0.74840073,-1.4182152,-1.2764112,-0.75223898,-0.79858697,-0.96178179,-1.0962804,-1.6708856,-0.84483764,-0.995882,-0.76670773,-1.4843244,-0.76919583,-1.8666792,-0.96737831,-0.92191441,-1.2725469,-0.95898169,-1.0724385,-1.1953421,-0.74705689,-0.9923932,-0.90101562,-0.75439323,-0.81152028,-0.88817801,-0.90833408,-0.77008369
-18.646487,0.96962895,0.5572036,3,7,0,20.333197,0.18109529,0.19244292,-0.33573,0.91075036,-1.7903726,-1.2452092,-0.89998249,-1.5822062,-1.266507,-1.0437976,-1.7704,-1.0555064,-1.3526687,-1.0298838,-1.0975507,-1.3781193,-4.1021757,-1.1560671,-0.95289671,-0.83842229,-0.82802956,-1.3972654,-0.96046465,-3.3994374,-0.86031882,-0.89475847,-0.84340508,-1.5915402,-1.0192847,-0.89117308,-0.98707896,-1.2300794,-0.93156142,-2.0719852,-0.82562703,-1.5230863,-0.84385402,-2.4574712,-0.82728084,-1.3080323,-0.86522757,-1.1706489,-0.9756681,-1.2689778,-0.90474595,-1.0177282,-0.88357489,-1.5870585,-0.84656556,-1.0012419,-0.83363056,-0.83081294,-1.1460907,-1.2942637
-17.235952,1,0.5572036,3,7,0,18.876866,-0.1455513,-0.22744717,-0.77081333,0.74092136,-2.2485966,-2.7043325,-0.95796055,-2.7468052,-0.75049778,-1.8851306,-1.0882921,-0.6672668,-0.76487976,-0.82800159,-1.8535419,-0.65343994,-5.7552189,-0.7169215,-0.9781604,-0.62900366,-0.63052006,-1.7062173,-1.201648,-3.5142073,-0.71322269,-0.74131946,-0.63318193,-2.0350599,-1.0845074,-0.71812164,-0.84085437,-1.1707708,-0.98028429,-1.7677881,-0.69380772,-0.69822716,-0.62232375,-1.2840018,-0.61908255,-1.6237353,-0.78780867,-0.91944763,-1.5504472,-0.98373443,-0.87391611,-0.85944084,-0.63433087,-1.0809568,-0.7641934,-0.62132315,-0.7002152,-0.69193789,-0.99072795,-0.62009941
-15.83231,0.96474845,0.5572036,2,3,0,17.940251,-0.06116223,-0.1866497,-0.76863606,0.78098715,-1.959947,-2.203546,-0.89685385,-2.2319387,-0.84119574,-1.5908275,-1.1608936,-0.6821348,-0.76388113,-0.90243086,-1.5906323,-0.67440095,-5.8574928,-0.79643928,-0.91746293,-0.67177409,-0.67179716,-1.4718067,-1.085471,-3.2368353,-0.72480372,-0.75780712,-0.69560399,-2.014744,-1.0071434,-0.80100269,-0.92870922,-1.2724071,-0.94819495,-1.7619428,-0.7043434,-0.77083794,-0.67234592,-1.5050584,-0.67363061,-1.3794795,-0.77748563,-0.97769749,-1.4558446,-1.0689636,-0.83444709,-0.82935803,-0.71405444,-1.3263071,-0.77399655,-0.68753322,-0.70470742,-0.69768069,-1.0646338,-0.71448721
-15.696798,0.85853841,0.5572036,2,3,0,17.081886,0.01307888,-0.22362364,-0.74459391,0.81706896,-1.7859792,-2.1155303,-0.87299053,-2.1857905,-0.94610157,-1.5028851,-1.3315893,-0.71932902,-0.73780219,-1.0253371,-1.4760976,-0.71703237,-5.3190363,-0.90723045,-0.88734338,-0.71821811,-0.71742575,-1.4045939,-1.0274172,-2.6912189,-0.7312588,-0.73619857,-0.7784796,-2.1970892,-0.95378904,-0.88752646,-1.0265534,-1.3544119,-0.87457538,-2.0041726,-0.73013054,-0.90380222,-0.72321236,-1.4715403,-0.73567119,-1.3546662,-0.77319342,-1.1385356,-1.2113305,-1.1922202,-0.82500473,-0.82155875,-0.77208516,-1.2232488,-0.75530586,-0.75183848,-0.73196393,-0.73250727,-1.1958359,-0.73697484
-17.235698,0.877273,0.5572036,3,7,0,17.956413,0.041832269,-0.13843058,-0.75597746,0.67175679,-2.0047504,-2.1111562,-0.7177097,-2.1557795,-0.85915103,-1.4517315,-1.3271545,-0.52235042,-0.57757348,-0.91660069,-1.4837387,-0.53583953,-8.3685601,-0.77058603,-0.74754199,-0.5339256,-0.5343103,-1.3620605,-0.92373087,-3.9003761,-0.55007689,-0.59083033,-0.58033008,-2.4644056,-0.85573539,-0.77238701,-0.97319862,-1.5122714,-0.8132218,-2.1312836,-0.5311604,-0.72832578,-0.53985285,-2.082705,-0.53515088,-1.2235108,-0.60313151,-1.0125263,-1.4550448,-1.1901104,-0.65473816,-0.65934609,-0.64848218,-1.8350567,-0.61345032,-0.590447,-0.5286723,-0.5249539,-1.162423,-0.74234873
-16.153228,0.9508944,0.5572036,2,3,0,17.752535,0.0018273899,-0.18736568,-0.66473152,0.70993174,-2.1353854,-2.4559074,-0.8071172,-2.703573,-0.9102716,-1.6208322,-1.5005512,-0.57637263,-0.57741978,-0.96135964,-1.5863365,-0.58205464,-6.0020682,-0.85761945,-0.8384726,-0.57635538,-0.57747556,-1.6290176,-1.009005,-3.3623018,-0.58385836,-0.57944717,-0.64507203,-2.4231882,-0.93079181,-0.75338737,-0.92591564,-1.317687,-0.78151851,-2.3970783,-0.6010269,-0.94224448,-0.57998356,-1.5823303,-0.59367648,-1.5784856,-0.66590627,-1.1526524,-1.1119421,-1.1929637,-0.75172727,-0.77432264,-0.62374515,-1.0973568,-0.62384999,-0.62911426,-0.59886832,-0.61737373,-1.1743517,-0.59428379
-16.14342,0.92149253,0.5572036,3,7,0,18.707918,-0.016191238,-0.021192872,-0.47474155,0.89793441,-1.997469,-1.8073854,-0.98612107,-2.1609348,-1.0587765,-1.3709805,-1.4969044,-0.83401953,-0.9460412,-0.97996982,-1.3871377,-0.90874624,-3.6336745,-1.007211,-1.0344223,-0.81318776,-0.82109355,-1.629141,-1.0985944,-3.1219879,-0.81130244,-0.81892749,-0.82341844,-1.665033,-1.1066639,-0.85609224,-0.93734936,-1.1363611,-0.97143249,-1.9509713,-0.83658858,-1.210833,-0.8112808,-1.6485265,-0.81135649,-1.5815328,-0.90074983,-1.1169481,-1.0722323,-1.1463825,-0.97159027,-1.0546359,-0.82187803,-1.116003,-0.85651679,-0.86071664,-0.8227386,-0.86383494,-1.0883756,-0.86574817
-15.98895,0.91986831,0.5572036,3,7,0,17.548019,0.12173388,-0.045737434,-0.54818929,0.78594399,-1.8458949,-1.6881355,-0.79449733,-1.9926364,-1.1119877,-1.2131922,-1.6890561,-0.74056829,-0.81042078,-1.0297813,-1.2349689,-0.84452521,-5.3525745,-1.0290191,-0.83406507,-0.68824626,-0.68113455,-1.4084566,-0.9113074,-3.2142561,-0.68351675,-0.69225696,-0.7418708,-2.1052745,-0.90714197,-0.83716482,-0.98936546,-1.3394123,-0.80261589,-2.3349768,-0.68016925,-1.2269649,-0.69825031,-2.0499029,-0.6975794,-1.3376617,-0.72121554,-1.2065838,-0.97381677,-1.2845689,-0.77363907,-0.83015693,-0.7559225,-1.3936886,-0.69830745,-0.8058649,-0.67807503,-0.68689511,-1.2100461,-0.8609874
-17.851834,0.8871304,0.5572036,2,7,0,19.903117,0.11834364,-0.26170912,-0.9174507,0.78948745,-1.4617409,-1.8408194,-0.76359059,-1.6788483,-0.93858977,-1.3380006,-1.2306067,-0.68521387,-0.92025393,-1.1102089,-1.3324308,-0.68687357,-7.5402098,-0.88318214,-0.76441595,-0.7228583,-0.73603588,-1.0751756,-0.90123108,-2.4877723,-0.71096842,-0.7819326,-0.79849003,-2.5485922,-0.81983509,-1.0329003,-1.213638,-1.6959058,-0.8261119,-1.9175844,-0.68258585,-0.76063678,-0.73007527,-1.7394303,-0.73745996,-0.99551478,-0.70042409,-1.1416002,-1.4130128,-1.2953615,-0.71841831,-0.69889829,-0.86854724,-1.8671025,-0.7151413,-0.74073018,-0.68319683,-0.6885722,-1.3322886,-0.82440742
-20.866966,0.94436774,0.5572036,3,7,0,22.919917,-0.17413756,-0.48512993,-0.98335496,0.92277176,-1.7459986,-2.7307034,-1.0554662,-2.5032586,-0.88882827,-1.9516686,-1.071209,-1.0191187,-1.3016106,-1.0517213,-1.8327725,-1.1198567,-4.3576434,-0.88717254,-1.0324852,-0.84636412,-0.84389641,-1.4838832,-1.2479756,-2.0256598,-0.95222462,-0.99750689,-0.88523674,-2.1647761,-1.0826983,-0.97469547,-1.0752421,-1.3103308,-1.0189085,-1.6474471,-0.8882968,-0.84333326,-0.83987274,-0.99000789,-0.85093504,-1.4813417,-0.91782674,-1.11006,-1.4978312,-1.1114219,-0.97329252,-0.90963733,-0.85226362,-0.99164688,-0.89882119,-0.84098968,-0.92695838,-0.8822704,-1.1829847,-0.93087169
-17.859785,1,0.5572036,3,7,0,20.788238,-0.069617587,-0.35976258,-0.92300686,0.86710772,-1.6903458,-2.3487907,-0.9489322,-2.1877407,-0.88265194,-1.6987025,-1.1110941,-0.84655808,-1.0895289,-1.0328152,-1.6384742,-0.87675473,-5.2779605,-0.86496856,-0.94106867,-0.77635366,-0.7767183,-1.358703,-1.1229202,-2.310466,-0.85091198,-0.90477463,-0.8299601,-2.1946426,-0.99964645,-0.95203916,-1.0739209,-1.3792399,-0.96045267,-1.7064863,-0.80019836,-0.80270226,-0.77798206,-1.1947236,-0.79242767,-1.3153913,-0.83844202,-1.0865107,-1.4678759,-1.1370681,-0.88114363,-0.83959268,-0.8218444,-1.1962198,-0.8351495,-0.77958589,-0.81740897,-0.79142658,-1.187323,-0.77704849
-16.206375,0.84677456,0.5572036,2,3,0,19.322738,-0.013450934,-0.2870116,-0.77309124,0.82505666,-1.7939498,-2.3176261,-0.89609843,-2.3610659,-0.93023922,-1.6143577,-1.3140668,-0.74223837,-0.76782918,-1.0458598,-1.5565581,-0.740775,-5.0383486,-0.90504994,-0.90314984,-0.72667305,-0.72669749,-1.4477578,-1.0613027,-2.4860331,-0.74620714,-0.7481314,-0.79840556,-2.2795029,-0.96487575,-0.90043911,-1.0384166,-1.3478444,-0.87239427,-2.0366144,-0.74505558,-0.89205906,-0.73008841,-1.3014256,-0.75037061,-1.4219359,-0.78388187,-1.1698763,-1.200083,-1.1918025,-0.84170576,-0.82656722,-0.7694162,-1.0870511,-0.75913815,-0.7491465,-0.7521163,-0.7508371,-1.2158814,-0.72664176
-15.847311,0.92610515,0.5572036,3,7,0,19.629844,0.044533609,-0.20279573,-0.77784322,0.81992258,-1.6914902,-1.9389066,-0.84987545,-1.9535117,-0.95291704,-1.4128929,-1.295737,-0.72080873,-0.76550931,-1.0315938,-1.4063296,-0.7207575,-5.8172169,-0.90493768,-0.86297415,-0.72759231,-0.72736938,-1.2987183,-0.99321055,-2.7151079,-0.73718017,-0.75576925,-0.78255953,-2.1871085,-0.92821808,-0.91580846,-1.0593243,-1.4183456,-0.88192752,-1.918698,-0.72683461,-0.87106984,-0.73379658,-1.6065015,-0.74077381,-1.2289377,-0.76610025,-1.1150999,-1.2787693,-1.2057202,-0.80455688,-0.79819683,-0.80302403,-1.433726,-0.76250828,-0.76333514,-0.727707,-0.72438396,-1.2066366,-0.78857142
-16.751066,0.95975126,0.5572036,2,3,0,16.802075,0.1156555,-0.26007199,-0.80025071,0.82823216,-1.5483144,-1.9288789,-0.81690878,-1.924144,-1.0217206,-1.3724734,-1.4138264,-0.73051651,-0.76094729,-1.1500557,-1.3426023,-0.73050156,-5.8669426,-0.98042801,-0.82265064,-0.74922713,-0.7484459,-1.2200495,-0.94230383,-2.3120778,-0.7344906,-0.74204571,-0.85211061,-2.4672016,-0.87200011,-1.0059136,-1.1704226,-1.5485112,-0.82330607,-2.1406549,-0.73081929,-0.93439982,-0.76183949,-1.575792,-0.7879073,-1.1757175,-0.74855761,-1.2575402,-1.1480438,-1.3249087,-0.77857561,-0.76775817,-0.84647416,-1.3980714,-0.74206192,-0.79579463,-0.73193074,-0.73063208,-1.3463424,-0.77517958
-20.519349,0.92537672,0.5572036,3,15,0,20.681459,-0.10700026,0.38834381,-0.14335556,0.85933514,-2.645502,-1.3797867,-1.0707593,-2.0116409,-1.0364037,-1.1688378,-1.5104596,-0.98590972,-1.5667622,-0.79105939,-1.2932711,-1.5097912,-3.1993209,-0.92636357,-1.2213488,-0.78716043,-0.82168685,-1.9984774,-1.1585421,-5.4940489,-0.76914362,-0.79630663,-0.80912413,-1.0352107,-1.3610834,-0.77498249,-0.77303625,-0.87759349,-1.1670732,-1.6325918,-0.84092972,-1.4171573,-0.78327131,-2.4584904,-0.8554563,-1.8228643,-1.0242201,-0.87162718,-1.1174869,-0.94994639,-1.1200379,-1.4742795,-0.7683297,-1.3148438,-0.9618338,-0.83901749,-0.77862787,-0.8971439,-0.84062051,-1.2600447
-17.737186,0.99276762,0.5572036,3,15,0,21.304175,0.11789013,-0.30958651,-0.90083407,0.7848989,-1.4837346,-2.0224485,-0.76193708,-1.8798944,-0.95661274,-1.4119506,-1.312035,-0.68305755,-0.85270765,-1.1623906,-1.375084,-0.68896737,-7.1013492,-0.91355828,-0.76018312,-0.70837892,-0.71552132,-1.1248898,-0.90534696,-2.2961557,-0.69478027,-0.7338773,-0.82671218,-2.7251732,-0.81134226,-1.0447873,-1.2342491,-1.6970173,-0.78812354,-2.1108998,-0.67674378,-0.7968073,-0.72139429,-1.5787969,-0.75220662,-1.0671968,-0.69154476,-1.2333486,-1.2791555,-1.339362,-0.71521899,-0.69393057,-0.84266919,-1.585779,-0.69353017,-0.73527917,-0.67851114,-0.67843223,-1.3931508,-0.73237263
-16.689399,0.91334618,0.5572036,3,7,0,20.258296,-0.048864816,0.174643,-0.45056242,0.88510226,-2.0946279,-1.4520422,-0.99632709,-1.7435906,-0.99796301,-1.22081,-1.3063668,-0.86363963,-0.88900177,-0.86853071,-1.3103117,-1.0478035,-4.2868871,-0.91691001,-1.0712152,-0.79743744,-0.80062698,-1.56622,-1.1018802,-4.1653183,-0.80276928,-0.802832,-0.80023134,-1.3106757,-1.1750524,-0.81110325,-0.86559354,-1.0683166,-1.1117712,-1.5426852,-0.82916371,-1.0621976,-0.79725076,-2.1465965,-0.81815118,-1.4214839,-0.94159285,-0.9271788,-1.3177081,-1.0307344,-0.99041907,-1.1209245,-0.81181095,-1.5746554,-0.94260516,-0.84561209,-0.80396163,-0.83265053,-0.95032109,-1.1787517
-17.678253,0.91133833,0.5572036,3,7,0,17.928345,-0.044683509,0.015727934,-0.31884883,0.89680492,-2.2185734,-1.9358782,-1.0260706,-2.5283582,-1.1033647,-1.4193165,-1.6866831,-0.85219967,-1.2819259,-0.96930167,-1.4219712,-0.97846991,-2.829689,-1.0572917,-1.0939345,-0.82447232,-0.85437569,-1.8831391,-1.1356667,-3.2466797,-0.81839313,-0.8849785,-0.81892222,-1.6023001,-1.1676089,-0.82771394,-0.89163699,-1.0402602,-0.95109346,-2.1751725,-0.85190902,-1.4773525,-0.81299609,-1.566325,-0.81021889,-1.8842189,-0.92332071,-1.1689673,-0.9403695,-1.1416873,-1.0293607,-1.1775942,-0.81006821,-0.9194231,-0.84252014,-0.86633955,-0.82824864,-0.92574921,-1.0666389,-0.8219265
-15.251849,0.89525014,0.5572036,3,7,0,20.757923,0.050790348,-0.065131085,-0.63768557,0.80627898,-1.8451364,-1.7325239,-0.84773237,-1.9076772,-0.99236178,-1.2936078,-1.3988829,-0.721474,-0.70895855,-0.96166432,-1.3258633,-0.77155525,-5.5434928,-0.92026879,-0.88294155,-0.70868109,-0.70605162,-1.385046,-0.97970256,-3.2854537,-0.70730761,-0.71020009,-0.73542193,-1.9320362,-0.9627821,-0.83467465,-0.96495919,-1.3028125,-0.89547617,-1.9411416,-0.71210336,-0.98108094,-0.71308468,-1.9083129,-0.70891404,-1.29038,-0.76907326,-1.0649165,-1.2004485,-1.1716124,-0.81573721,-0.85204698,-0.7698982,-1.5023484,-0.76009183,-0.77261743,-0.70672908,-0.71294811,-1.1212899,-0.88363356
-15.742637,0.9036533,0.5572036,2,7,0,16.250622,-0.042664069,0.021748938,-0.6468684,0.82744515,-1.9716689,-1.6278789,-0.92714513,-1.7600364,-0.90526731,-1.3069733,-1.1703694,-0.74061222,-0.7357383,-0.8534805,-1.3835497,-0.79835315,-5.538765,-0.83478922,-0.97594604,-0.7299557,-0.72971459,-1.4276609,-1.0675425,-3.8874353,-0.76280128,-0.7964598,-0.72997096,-1.5475874,-1.0779058,-0.79012497,-0.88081752,-1.1764107,-1.0637572,-1.5213665,-0.75591771,-0.85471929,-0.73004566,-1.9910039,-0.73489895,-1.2827372,-0.85382587,-0.89684605,-1.5042996,-1.0267555,-0.89238342,-0.9446811,-0.77093574,-1.717192,-0.88114223,-0.76245629,-0.74122136,-0.74554853,-0.97096725,-1.0344674
-17.731968,0.78806433,0.5572036,2,3,0,19.000252,-0.03836041,0.10200571,-0.26944287,0.86994415,-2.3199143,-1.7948256,-1.0088524,-2.4353533,-1.1031909,-1.3397805,-1.7101035,-0.86349257,-1.3981343,-0.91668559,-1.3718775,-1.07547,-2.9789097,-1.037089,-1.0947556,-0.79267884,-0.82343155,-1.9132722,-1.1150064,-3.7208112,-0.79089065,-0.86181,-0.78180586,-1.4881994,-1.1822565,-0.78954098,-0.84638852,-0.9997398,-0.95685589,-2.1359995,-0.82319502,-1.5223592,-0.78288791,-1.7774361,-0.78330192,-1.8792671,-0.91357774,-1.1060394,-0.93341628,-1.1077234,-1.0222435,-1.2160288,-0.77971615,-0.96653043,-0.82887887,-0.85147975,-0.79289792,-0.89594009,-1.0114464,-0.8437329
-15.271893,0.99485709,0.5572036,3,7,0,18.561582,-0.010749135,-0.074915285,-0.6032065,0.84246574,-1.9397884,-1.8606137,-0.92500049,-2.0843739,-0.98000644,-1.3912484,-1.3698058,-0.75432271,-0.75926308,-0.94938723,-1.4108864,-0.79042609,-4.6486033,-0.9244362,-0.96326996,-0.74751927,-0.74861931,-1.5137977,-1.0601751,-3.2032931,-0.75343095,-0.7514953,-0.76571526,-1.7985865,-1.042389,-0.8301905,-0.93488576,-1.2032375,-0.94653727,-1.8770608,-0.76893922,-1.0119506,-0.74858123,-1.6826143,-0.7484589,-1.4384351,-0.83462724,-1.0588043,-1.1900681,-1.1263251,-0.8939394,-0.93997675,-0.77705857,-1.264596,-0.81070784,-0.79035216,-0.75993508,-0.77749963,-1.0826331,-0.83067872
-16.382064,0.90429158,0.5572036,2,7,0,16.984952,-0.063466645,-0.26917339,-0.68307833,0.81261775,-2.0100895,-2.5445003,-0.93870513,-2.7458272,-0.92070471,-1.7286997,-1.3833558,-0.7267592,-0.71233374,-1.0021711,-1.6524407,-0.71979979,-4.3527464,-0.9014244,-0.95515197,-0.71674535,-0.72349862,-1.6643379,-1.1192467,-2.6588317,-0.72455467,-0.71457563,-0.76690432,-2.1937818,-1.0232725,-0.83045284,-0.95598167,-1.2204131,-0.86994244,-2.152621,-0.74991844,-0.96509464,-0.71146894,-1.2094028,-0.72472827,-1.6703528,-0.79835656,-1.1731016,-1.1056679,-1.1503641,-0.88498736,-0.88884077,-0.72545278,-0.89749227,-0.74696262,-0.72891602,-0.75555919,-0.77869565,-1.1606528,-0.72454197
-16.853748,0.99025343,0.5572036,3,7,0,17.384991,0.050990609,0.19141734,-0.48455688,0.77362745,-2.0852341,-1.28587,-0.83248934,-1.5699493,-1.0004937,-1.0605984,-1.3969041,-0.81071245,-0.77629402,-0.80386545,-1.1758625,-1.1012441,-6.058011,-0.869354,-0.91266278,-0.66972976,-0.66537034,-1.4234997,-0.94824301,-4.839653,-0.66349421,-0.66797036,-0.66227717,-1.4468536,-1.0334391,-0.71652329,-0.81710684,-1.1545094,-1.0023432,-1.6960088,-0.6736749,-1.0326447,-0.66858292,-2.8110455,-0.67123957,-1.2348993,-0.78302923,-0.87339689,-1.3162072,-1.0563476,-0.82288055,-0.95554369,-0.72882248,-2.1199948,-0.80789,-0.77566004,-0.66229028,-0.67043501,-0.93424567,-1.4496127
